InvoiceDate,Sales
2010-02-18 12:36:00,586.63
2010-02-18 12:50:00,230.51
2010-02-18 12:57:00,129.11
2010-02-18 13:08:00,-5.95
2010-02-18 13:15:00,164.06
2010-02-18 13:28:00,454.4
2010-02-18 13:29:00,166.07
2010-02-18 13:34:00,326.55
2010-02-18 13:38:00,1910.96
2010-02-18 13:42:00,304.0
2010-02-18 13:50:00,319.88
2010-02-18 13:53:00,383.55
2010-02-18 13:57:00,301.31
2010-02-18 14:25:00,485.67
2010-02-18 14:29:00,938.6700000000001
2010-02-18 14:32:00,39.05
2010-02-18 14:37:00,37.5
2010-02-18 14:43:00,351.27
2010-02-18 14:48:00,-20.7
2010-02-18 14:50:00,12.899999999999999
2010-02-18 15:09:00,0.0
2010-02-18 15:10:00,0.0
2010-02-18 15:13:00,9695.16
2010-02-18 15:16:00,1474.1
2010-02-18 15:18:00,307.21000000000004
2010-02-18 15:19:00,3788.34
2010-02-18 15:20:00,170.68
2010-02-18 15:33:00,136.93
2010-02-18 15:44:00,311.21000000000004
2010-02-18 15:48:00,-7.95
2010-02-18 15:50:00,246.22
2010-02-18 16:11:00,-75.9
2010-02-18 16:16:00,307.3
2010-02-18 16:20:00,360.38
2010-02-18 16:25:00,-947.08
2010-02-18 16:31:00,158.45
2010-02-18 16:55:00,-62.0
2010-02-18 17:04:00,-8.64
2010-02-18 17:05:00,-19.5
2010-02-18 17:08:00,-33.599999999999994
2010-02-18 17:09:00,-11.6
2010-02-18 17:12:00,372.56
2010-02-18 17:17:00,378.46
2010-02-18 17:29:00,1038.09
2010-02-18 17:36:00,102.2
2010-02-18 17:50:00,826.0
2010-02-18 18:20:00,2160.72
2010-02-18 18:29:00,257.19
2010-02-18 18:33:00,45.73
2010-02-18 19:11:00,408.0
2010-02-19 09:26:00,162.17999999999998
2010-02-19 09:36:00,276.65
2010-02-19 09:37:00,8272.44
2010-02-19 09:41:00,266.21
2010-02-19 09:49:00,1337.2
2010-02-19 09:52:00,1585.45
2010-02-19 10:01:00,407.94
2010-02-19 10:16:00,1564.28
2010-02-19 10:20:00,619.86
2010-02-19 10:32:00,102.84
2010-02-19 10:39:00,40.32
2010-02-19 10:41:00,304.61
2010-02-19 10:44:00,210.0
2010-02-19 10:49:00,161.82
2010-02-19 10:54:00,210.25
2010-02-19 10:55:00,190.28
2010-02-19 10:56:00,242.29
2010-02-19 11:03:00,124.45
2010-02-19 11:06:00,117.11
2010-02-19 11:07:00,223.3
2010-02-19 11:08:00,250.56
2010-02-19 11:09:00,72.46000000000001
2010-02-19 11:11:00,0.0
2010-02-19 11:29:00,612.5
2010-02-19 11:34:00,40.32
2010-02-19 11:35:00,-40.32
2010-02-19 11:41:00,546.6
2010-02-19 11:46:00,590.91
2010-02-19 11:53:00,-10.95
2010-02-19 11:54:00,250.92000000000002
2010-02-19 12:02:00,717.62
2010-02-19 12:05:00,0.0
2010-02-19 12:07:00,897.0300000000001
2010-02-19 12:10:00,131.95
2010-02-19 12:12:00,331.12
2010-02-19 12:34:00,896.73
2010-02-19 12:48:00,343.82
2010-02-19 12:50:00,159.9
2010-02-19 13:13:00,-66.27
2010-02-19 13:15:00,613.78
2010-02-19 13:21:00,127.34
2010-02-19 13:22:00,10.2
2010-02-19 13:23:00,173.13
2010-02-19 13:28:00,410.86
2010-02-19 13:29:00,322.1
2010-02-19 13:53:00,34.92
2010-02-19 14:11:00,138.8
2010-02-19 14:33:00,9.75
2010-02-19 14:44:00,5.05
2010-02-19 16:38:00,-14.85
2010-02-19 17:02:00,164.69
2010-02-19 17:16:00,96.9
2010-02-19 17:40:00,958.11
2010-02-19 18:04:00,1897.46
2010-02-21 10:19:00,202.56
2010-02-21 10:21:00,-5.95
2010-02-21 10:25:00,148.4
2010-02-21 11:02:00,105.31
2010-02-21 11:08:00,311.9
2010-02-21 11:14:00,263.24
2010-02-21 11:16:00,-127.2
2010-02-21 11:18:00,-142.2
2010-02-21 11:19:00,60.6
2010-02-21 11:22:00,127.2
2010-02-21 11:29:00,358.2
2010-02-21 11:36:00,268.8
2010-02-21 12:03:00,564.8910000000001
2010-02-21 12:17:00,-44.65
2010-02-21 12:25:00,311.84000000000003
2010-02-21 12:31:00,298.5
2010-02-21 12:36:00,342.04
2010-02-21 12:42:00,205.98
2010-02-21 12:43:00,89.28
2010-02-21 12:50:00,986.8
2010-02-21 12:52:00,153.95
2010-02-21 12:57:00,192.58
2010-02-21 13:03:00,-2.9
2010-02-21 13:16:00,192.76
2010-02-21 13:18:00,527.2
2010-02-21 13:37:00,173.88
2010-02-21 13:47:00,-198.18
2010-02-21 13:48:00,110.9
2010-02-21 14:18:00,216.9
2010-02-21 14:41:00,268.86
2010-02-21 14:51:00,-8.5
2010-02-21 14:57:00,160.19
2010-02-21 15:01:00,-9.2
2010-02-21 15:02:00,-23.7
2010-02-21 15:06:00,222.08
2010-02-21 15:09:00,35.4
2010-02-21 15:14:00,-7.5
2010-02-21 15:16:00,293.53
2010-02-21 15:18:00,437.16
2010-02-21 15:19:00,1609.1000000000001
2010-02-21 15:28:00,441.8
2010-02-21 15:37:00,-4.25
2010-02-21 15:46:00,408.29
2010-02-21 15:47:00,205.35999999999999
2010-02-21 15:48:00,347.3
2010-02-21 15:51:00,-1296.0
2010-02-21 15:58:00,330.35
2010-02-21 16:02:00,241.84
2010-02-21 16:06:00,-96.9
2010-02-21 16:07:00,-9.95
2010-02-21 16:09:00,174.81
2010-02-21 16:11:00,-7.800000000000001
2010-02-21 16:16:00,-90.4
2010-02-21 16:17:00,-14.35
2010-02-21 16:19:00,-23.65
2010-02-21 16:20:00,-7.5
2010-02-21 16:21:00,-12.75
2010-02-21 16:22:00,-17.65
2010-02-22 09:17:00,498.67
2010-02-22 09:22:00,284.75
2010-02-22 09:24:00,84.5
2010-02-22 09:32:00,118.0
2010-02-22 09:48:00,515.88
2010-02-22 09:54:00,339.18
2010-02-22 10:13:00,38.099999999999994
2010-02-22 10:15:00,164.85
2010-02-22 10:24:00,1632.93
2010-02-22 10:32:00,-3.75
2010-02-22 10:37:00,0.0
2010-02-22 10:38:00,355.25
2010-02-22 10:39:00,0.0
2010-02-22 10:41:00,0.0
2010-02-22 11:11:00,273.75
2010-02-22 11:13:00,826.15
2010-02-22 11:22:00,367.6
2010-02-22 11:37:00,0.0
2010-02-22 11:38:00,0.0
2010-02-22 11:42:00,237.09
2010-02-22 12:03:00,0.0
2010-02-22 12:05:00,995.21
2010-02-22 12:11:00,230.4
2010-02-22 12:29:00,0.0
2010-02-22 12:32:00,0.0
2010-02-22 12:34:00,0.0
2010-02-22 12:35:00,0.0
2010-02-22 12:36:00,0.0
2010-02-22 12:37:00,-32.08
2010-02-22 12:44:00,1031.69
2010-02-22 12:48:00,574.86
2010-02-22 12:49:00,132.5
2010-02-22 12:55:00,0.0
2010-02-22 12:56:00,0.0
2010-02-22 13:05:00,562.98
2010-02-22 13:09:00,13.850000000000001
2010-02-22 13:19:00,112.88
2010-02-22 13:31:00,1420.35
2010-02-22 13:38:00,308.62
2010-02-22 13:40:00,373.48
2010-02-22 13:44:00,278.7
2010-02-22 14:28:00,737.5600000000001
2010-02-22 14:34:00,684.8
2010-02-22 14:48:00,264.3
2010-02-22 14:54:00,3360.0
2010-02-22 14:59:00,2685.54
2010-02-22 15:12:00,453.54
2010-02-22 15:13:00,319.32
2010-02-22 15:39:00,2260.79
2010-02-22 15:40:00,0.0
2010-02-22 15:47:00,3.49
2010-02-22 15:51:00,0.0
2010-02-22 15:52:00,158.79
2010-02-22 16:03:00,-89.69999999999999
2010-02-22 16:04:00,347.2
2010-02-22 16:08:00,-1.95
2010-02-22 16:36:00,299.64
2010-02-22 16:41:00,0.0
2010-02-22 16:42:00,0.0
2010-02-22 16:43:00,0.0
2010-02-22 16:44:00,0.0
2010-02-22 16:48:00,1110.48
2010-02-22 16:49:00,427.61
2010-02-22 16:56:00,2.5
2010-02-22 16:58:00,881.52
2010-02-22 17:03:00,-5.0
2010-02-22 17:09:00,-7.5
2010-02-22 17:10:00,341.8
2010-02-22 17:14:00,37.9
2010-02-22 17:21:00,204.58
2010-02-23 09:37:00,34.06
2010-02-23 09:42:00,309.32
2010-02-23 09:52:00,139.8
2010-02-23 09:54:00,1795.96
2010-02-23 09:57:00,454.7
2010-02-23 10:09:00,0.0
2010-02-23 10:11:00,0.0
2010-02-23 10:12:00,628.49
2010-02-23 10:19:00,0.0
2010-02-23 10:25:00,887.4
2010-02-23 10:48:00,647.0699999999999
2010-02-23 10:49:00,405.78
2010-02-23 10:50:00,1758.3600000000001
2010-02-23 10:56:00,-2.95
2010-02-23 10:58:00,-34.06
2010-02-23 11:14:00,430.02
2010-02-23 11:28:00,-14.4
2010-02-23 11:29:00,102.03
2010-02-23 11:31:00,-2.9
2010-02-23 11:36:00,778.6800000000001
2010-02-23 11:43:00,172.15
2010-02-23 11:44:00,5.1
2010-02-23 11:45:00,-7.5
2010-02-23 11:46:00,80.7
2010-02-23 11:49:00,98.6
2010-02-23 12:00:00,637.44
2010-02-23 12:02:00,359.05
2010-02-23 12:03:00,17.0
2010-02-23 12:08:00,850.0
2010-02-23 12:16:00,-38.15
2010-02-23 12:18:00,0.0
2010-02-23 12:19:00,0.0
2010-02-23 12:20:00,0.0
2010-02-23 12:21:00,0.0
2010-02-23 12:22:00,0.0
2010-02-23 12:23:00,0.0
2010-02-23 12:24:00,0.0
2010-02-23 12:25:00,0.0
2010-02-23 12:26:00,0.0
2010-02-23 12:27:00,0.0
2010-02-23 12:28:00,0.0
2010-02-23 12:29:00,0.0
2010-02-23 12:31:00,560.97
2010-02-23 12:35:00,116.5
2010-02-23 12:47:00,289.6
2010-02-23 12:51:00,267.45
2010-02-23 12:52:00,0.0
2010-02-23 12:54:00,0.0
2010-02-23 12:55:00,371.56
2010-02-23 13:03:00,207.04
2010-02-23 13:04:00,0.0
2010-02-23 13:08:00,0.0
2010-02-23 13:21:00,611.4200000000001
2010-02-23 13:22:00,392.20000000000005
2010-02-23 13:55:00,562.6
2010-02-23 13:59:00,295.64
2010-02-23 14:12:00,218.81
2010-02-23 14:13:00,213.0
2010-02-23 14:16:00,1033.55
2010-02-23 14:25:00,2.95
2010-02-23 14:40:00,605.91
2010-02-23 14:48:00,154.25
2010-02-23 14:52:00,298.55
2010-02-23 14:54:00,222.53
2010-02-23 14:56:00,288.99
2010-02-23 15:17:00,4010.08
2010-02-23 15:27:00,246.54999999999998
2010-02-23 15:33:00,91.08000000000001
2010-02-23 15:47:00,552.05
2010-02-23 16:36:00,389.28000000000003
2010-02-23 16:40:00,-3.95
2010-02-23 17:06:00,14.75
2010-02-24 08:50:00,238.09
2010-02-24 08:54:00,78.45
2010-02-24 09:16:00,-3.25
2010-02-24 09:24:00,1006.2900000000001
2010-02-24 09:26:00,-17.700000000000003
2010-02-24 09:50:00,262.18
2010-02-24 09:54:00,228.96
2010-02-24 10:04:00,369.0
2010-02-24 10:10:00,523.5
2010-02-24 10:15:00,277.12
2010-02-24 10:18:00,4168.98
2010-02-24 10:20:00,186.05
2010-02-24 10:24:00,2087.68
2010-02-24 10:28:00,0.0
2010-02-24 10:42:00,1791.6499999999999
2010-02-24 10:43:00,1087.52
2010-02-24 10:55:00,1087.52
2010-02-24 10:58:00,0.0
2010-02-24 11:00:00,0.0
2010-02-24 11:03:00,1087.52
2010-02-24 11:06:00,92.49000000000001
2010-02-24 11:16:00,1087.52
2010-02-24 11:28:00,393.05
2010-02-24 11:41:00,-16.85
2010-02-24 11:51:00,443.85
2010-02-24 11:55:00,300.2
2010-02-24 11:56:00,-68.55000000000001
2010-02-24 11:59:00,675.74
2010-02-24 12:05:00,706.35
2010-02-24 12:06:00,704.4
2010-02-24 12:09:00,42.5
2010-02-24 12:14:00,601.91
2010-02-24 12:19:00,467.19
2010-02-24 12:20:00,115.4
2010-02-24 12:21:00,40.8
2010-02-24 12:39:00,725.76
2010-02-24 12:42:00,572.75
2010-02-24 12:48:00,247.45
2010-02-24 12:51:00,1326.96
2010-02-24 12:53:00,0.0
2010-02-24 13:04:00,220.19
2010-02-24 13:06:00,658.97
2010-02-24 13:15:00,654.82
2010-02-24 13:16:00,1112.2
2010-02-24 13:31:00,0.0
2010-02-24 13:32:00,143.44
2010-02-24 13:34:00,18.1
2010-02-24 13:36:00,0.0
2010-02-24 13:37:00,0.0
2010-02-24 13:38:00,0.0
2010-02-24 13:39:00,0.0
2010-02-24 13:40:00,0.0
2010-02-24 13:41:00,0.0
2010-02-24 13:44:00,0.0
2010-02-24 13:45:00,0.0
2010-02-24 13:46:00,352.821
2010-02-24 13:48:00,365.93
2010-02-24 13:54:00,104.4
2010-02-24 13:55:00,292.5
2010-02-24 14:03:00,-20.4
2010-02-24 14:07:00,303.65
2010-02-24 14:10:00,116.80000000000001
2010-02-24 14:12:00,1.65
2010-02-24 14:18:00,153.72
2010-02-24 14:24:00,323.55
2010-02-24 14:30:00,2152.13
2010-02-24 15:00:00,-30.6
2010-02-24 15:02:00,200.43
2010-02-24 15:03:00,586.75
2010-02-24 15:06:00,96.66
2010-02-24 15:23:00,1542.82
2010-02-24 15:53:00,192.14
2010-02-24 16:15:00,150.57
2010-02-24 16:23:00,0.0
2010-02-24 16:24:00,0.0
2010-02-24 16:25:00,0.0
2010-02-24 16:26:00,0.0
2010-02-24 16:27:00,0.0
2010-02-24 16:28:00,0.0
2010-02-24 16:29:00,0.0
2010-02-24 16:30:00,0.0
2010-02-24 16:31:00,0.0
2010-02-24 16:32:00,0.0
2010-02-24 16:33:00,0.0
2010-02-24 16:34:00,0.0
2010-02-24 16:35:00,0.0
2010-02-24 16:36:00,0.0
2010-02-24 16:40:00,0.0
2010-02-24 16:41:00,0.0
2010-02-24 16:42:00,117.22
2010-02-24 16:43:00,0.0
2010-02-24 16:44:00,0.0
2010-02-24 16:51:00,0.0
2010-02-24 16:59:00,-67.5
2010-02-24 17:01:00,-44.2
2010-02-24 17:23:00,172.85
2010-02-25 08:56:00,262.32
2010-02-25 09:16:00,597.76
2010-02-25 09:21:00,162.0
2010-02-25 09:32:00,1132.8000000000002
2010-02-25 09:33:00,746.9
2010-02-25 09:39:00,190.8
2010-02-25 09:40:00,4376.25
2010-02-25 09:45:00,330.65999999999997
2010-02-25 09:55:00,121.23
2010-02-25 10:06:00,228.23
2010-02-25 10:07:00,323.38
2010-02-25 10:17:00,112.65
2010-02-25 10:20:00,5710.32
2010-02-25 10:21:00,15.55
2010-02-25 10:49:00,-6.75
2010-02-25 10:56:00,-10.55
2010-02-25 11:23:00,309.6
2010-02-25 11:28:00,182.88
2010-02-25 11:32:00,153.5
2010-02-25 11:40:00,115.25
2010-02-25 11:41:00,105.1
2010-02-25 11:45:00,592.05
2010-02-25 11:46:00,-16.1
2010-02-25 11:49:00,565.5
2010-02-25 11:50:00,287.51
2010-02-25 12:01:00,335.58
2010-02-25 12:14:00,349.0
2010-02-25 12:16:00,122.59
2010-02-25 12:18:00,801.82
2010-02-25 12:21:00,1176.32
2010-02-25 12:37:00,869.5600000000001
2010-02-25 12:53:00,211.29999999999998
2010-02-25 13:17:00,143.56
2010-02-25 13:19:00,986.64
2010-02-25 13:20:00,285.6
2010-02-25 13:23:00,160.81
2010-02-25 13:24:00,4.25
2010-02-25 13:29:00,335.73
2010-02-25 13:31:00,11.739999999999998
2010-02-25 13:39:00,373.5
2010-02-25 13:40:00,2011.51
2010-02-25 13:46:00,137.64
2010-02-25 14:18:00,1537.43
2010-02-25 14:19:00,296.94
2010-02-25 14:21:00,89.17
2010-02-25 14:42:00,-20.549999999999997
2010-02-25 14:52:00,315.59999999999997
2010-02-25 14:54:00,125.4
2010-02-25 15:07:00,126.43
2010-02-25 15:13:00,311.52
2010-02-25 15:14:00,100.08
2010-02-25 15:39:00,467.54
2010-02-25 15:40:00,-63.75
2010-02-25 15:41:00,8.25
2010-02-25 16:01:00,2320.03
2010-02-25 16:02:00,0.0
2010-02-25 16:11:00,263.23
2010-02-25 16:21:00,220.01
2010-02-25 16:48:00,567.5
2010-02-25 16:55:00,502.2
2010-02-25 16:58:00,199.25
2010-02-25 17:37:00,393.96000000000004
2010-02-25 18:12:00,295.38
2010-02-25 18:38:00,-4.23
2010-02-25 18:43:00,-33.0
2010-02-25 18:44:00,19.5
2010-02-25 18:51:00,-2.95
2010-02-25 18:53:00,-7.57
2010-02-25 18:55:00,-730.0799999999999
2010-02-25 18:56:00,-7.06
2010-02-25 18:58:00,936.28
2010-02-25 19:08:00,292.62
2010-02-25 19:14:00,-22.75
2010-02-25 19:15:00,-25.3
2010-02-25 19:21:00,-37.7
2010-02-25 19:23:00,-15.6
2010-02-25 19:30:00,-5.95
2010-02-25 19:32:00,-90.5
2010-02-25 19:33:00,-12.75
2010-02-25 19:34:00,-24.8
2010-02-25 19:39:00,99.65
2010-02-25 20:07:00,168.48
2010-02-25 20:10:00,-15.9
2010-02-25 20:16:00,5158.4
2010-02-25 20:18:00,4122.0
2010-02-25 20:19:00,2662.08
2010-02-25 21:52:00,-4.95
2010-02-26 08:35:00,478.58000000000004
2010-02-26 08:46:00,648.0
2010-02-26 08:47:00,30.6
2010-02-26 09:24:00,22.95
2010-02-26 09:47:00,332.52
2010-02-26 10:10:00,316.59
2010-02-26 10:11:00,359.66
2010-02-26 10:23:00,0.0
2010-02-26 10:24:00,0.0
2010-02-26 10:25:00,0.0
2010-02-26 10:49:00,499.36
2010-02-26 10:51:00,1568.67
2010-02-26 11:22:00,244.37
2010-02-26 11:26:00,-3.5999999999999996
2010-02-26 11:38:00,48.1
2010-02-26 11:51:00,0.0
2010-02-26 11:52:00,0.0
2010-02-26 11:55:00,-467.54
2010-02-26 11:57:00,-664.23
2010-02-26 11:58:00,-1466.23
2010-02-26 11:59:00,230.34
2010-02-26 12:00:00,463.0
2010-02-26 12:04:00,207.95
2010-02-26 12:06:00,62.79
2010-02-26 12:08:00,69.09
2010-02-26 12:09:00,247.68
2010-02-26 12:10:00,335.0
2010-02-26 12:12:00,-63.5
2010-02-26 12:13:00,109.59
2010-02-26 12:41:00,766.59
2010-02-26 12:43:00,705.0
2010-02-26 12:44:00,-361.0
2010-02-26 13:01:00,339.96
2010-02-26 13:26:00,3537.821
2010-02-26 13:28:00,311.3
2010-02-26 13:38:00,145.0
2010-02-26 14:16:00,268.05
2010-02-26 14:23:00,128.55
2010-02-26 14:24:00,432.06
2010-02-26 14:35:00,707.8100000000001
2010-02-26 14:42:00,-17.0
2010-02-26 14:58:00,1.27
2010-02-26 14:59:00,0.0
2010-02-26 15:01:00,-17.0
2010-02-26 15:09:00,364.1
2010-02-26 15:27:00,0.0
2010-02-26 15:52:00,-35.400000000000006
2010-02-26 16:14:00,0.0
2010-02-26 16:15:00,0.0
2010-02-26 16:16:00,0.0
2010-02-26 16:19:00,0.0
2010-02-26 16:26:00,-202.45
2010-02-26 16:33:00,2311.42
2010-02-26 16:36:00,-9.95
2010-02-26 16:39:00,-27.0
2010-02-26 17:29:00,-33.45
2010-02-26 17:30:00,0.0
2010-02-26 17:33:00,177.98000000000002
2010-02-26 17:37:00,153.0
2010-02-28 10:08:00,126.25
2010-02-28 10:25:00,255.05
2010-02-28 10:31:00,279.2
2010-02-28 10:37:00,368.4
2010-02-28 10:40:00,131.4
2010-02-28 10:55:00,259.2
2010-02-28 10:57:00,398.16
2010-02-28 11:13:00,159.78
2010-02-28 11:14:00,164.05
2010-02-28 11:16:00,179.41
2010-02-28 11:22:00,-38.95
2010-02-28 11:24:00,464.94
2010-02-28 11:25:00,202.03
2010-02-28 11:33:00,558.57
2010-02-28 11:36:00,189.63
2010-02-28 11:37:00,248.0
2010-02-28 11:54:00,679.9200000000001
2010-02-28 11:55:00,45.0
2010-02-28 12:15:00,141.54
2010-02-28 12:16:00,221.4
2010-02-28 12:21:00,245.97
2010-02-28 12:29:00,693.16
2010-02-28 12:30:00,191.85
2010-02-28 12:45:00,101.4
2010-02-28 12:49:00,145.59
2010-02-28 12:50:00,410.48
2010-02-28 12:53:00,421.35
2010-02-28 13:00:00,132.95
2010-02-28 13:07:00,658.5
2010-02-28 13:25:00,523.05
2010-02-28 13:27:00,175.24
2010-02-28 13:28:00,196.2
2010-02-28 13:33:00,166.1
2010-02-28 13:42:00,1622.28
2010-02-28 13:49:00,633.45
2010-02-28 13:50:00,-17.65
2010-02-28 13:55:00,294.82
2010-02-28 14:03:00,299.76
2010-02-28 14:07:00,-25.0
2010-02-28 14:09:00,-12.5
2010-02-28 14:12:00,854.02
2010-02-28 14:17:00,375.6
2010-02-28 14:24:00,271.61
2010-02-28 14:34:00,102.22
2010-02-28 14:41:00,315.74
2010-02-28 14:43:00,669.01
2010-02-28 14:45:00,-16.95
2010-02-28 15:01:00,250.49
2010-02-28 15:05:00,236.96
2010-02-28 15:21:00,420.75
2010-02-28 15:58:00,202.72
2010-02-28 16:00:00,456.20000000000005
2010-02-28 16:01:00,222.5
2010-02-28 16:14:00,345.59000000000003
2010-02-28 16:16:00,34.0
2010-03-01 08:38:00,187.37
2010-03-01 08:55:00,347.50000000000006
2010-03-01 09:13:00,499.88
2010-03-01 09:24:00,118.68
2010-03-01 09:29:00,-30.0
2010-03-01 09:30:00,30.0
2010-03-01 09:56:00,318.86
2010-03-01 09:58:00,629.39
2010-03-01 10:02:00,0.0
2010-03-01 10:06:00,61.2
2010-03-01 10:07:00,796.4
2010-03-01 10:14:00,2377.38
2010-03-01 10:16:00,0.0
2010-03-01 10:17:00,1945.8
2010-03-01 10:19:00,1943.52
2010-03-01 10:21:00,132.0
2010-03-01 10:36:00,124.85
2010-03-01 11:04:00,399.55
2010-03-01 11:18:00,240.9
2010-03-01 11:28:00,-23.25
2010-03-01 11:29:00,-210.0
2010-03-01 11:33:00,379.7
2010-03-01 11:34:00,136.07999999999998
2010-03-01 11:36:00,255.0
2010-03-01 11:45:00,364.35
2010-03-01 11:59:00,168.22
2010-03-01 12:04:00,214.48
2010-03-01 12:16:00,106.66
2010-03-01 12:21:00,300.15
2010-03-01 12:31:00,353.72
2010-03-01 12:33:00,0.0
2010-03-01 12:34:00,605.4
2010-03-01 12:35:00,213.3
2010-03-01 12:36:00,0.0
2010-03-01 12:37:00,0.0
2010-03-01 12:38:00,0.0
2010-03-01 12:39:00,0.0
2010-03-01 12:40:00,0.0
2010-03-01 12:42:00,0.0
2010-03-01 12:47:00,2135.46
2010-03-01 13:06:00,200.43
2010-03-01 13:10:00,669.71
2010-03-01 13:14:00,595.62
2010-03-01 13:22:00,135.44
2010-03-01 13:24:00,76.5
2010-03-01 13:29:00,1070.08
2010-03-01 13:35:00,0.0
2010-03-01 13:40:00,384.0
2010-03-01 13:41:00,302.9
2010-03-01 13:45:00,2161.64
2010-03-01 13:51:00,164.13
2010-03-01 13:57:00,335.68
2010-03-01 14:01:00,153.06
2010-03-01 14:31:00,217.86
2010-03-01 14:34:00,-2.1
2010-03-01 14:48:00,156.6
2010-03-01 14:54:00,78.99
2010-03-01 15:04:00,0.0
2010-03-01 15:05:00,170.3
2010-03-01 15:10:00,305.03999999999996
2010-03-01 15:16:00,0.0
2010-03-01 15:18:00,0.0
2010-03-01 15:21:00,272.45
2010-03-01 15:36:00,1189.34
2010-03-01 15:47:00,474.71
2010-03-01 15:53:00,0.0
2010-03-01 15:55:00,0.0
2010-03-01 15:56:00,0.0
2010-03-01 16:02:00,40.0
2010-03-01 16:14:00,397.84000000000003
2010-03-01 16:29:00,389.78
2010-03-01 16:31:00,141.24
2010-03-01 16:35:00,136.15
2010-03-02 09:11:00,257.2
2010-03-02 09:20:00,49.95
2010-03-02 09:23:00,1626.4
2010-03-02 09:25:00,344.1
2010-03-02 09:42:00,1464.28
2010-03-02 09:44:00,122.04
2010-03-02 10:04:00,1562.94
2010-03-02 10:08:00,174.1
2010-03-02 10:16:00,121.35
2010-03-02 10:37:00,134.7
2010-03-02 10:46:00,313.41
2010-03-02 10:49:00,659.34
2010-03-02 11:04:00,0.0
2010-03-02 11:31:00,-2.1
2010-03-02 11:33:00,-15.9
2010-03-02 11:38:00,-23.6
2010-03-02 11:40:00,-14.75
2010-03-02 11:41:00,-1.25
2010-03-02 11:44:00,-23.4
2010-03-02 11:46:00,-125.0
2010-03-02 11:53:00,731.72
2010-03-02 11:54:00,-1.25
2010-03-02 12:01:00,345.96
2010-03-02 12:09:00,0.0
2010-03-02 12:17:00,354.49
2010-03-02 12:18:00,189.45
2010-03-02 12:20:00,167.76
2010-03-02 12:24:00,464.85
2010-03-02 12:29:00,309.6
2010-03-02 12:30:00,164.10000000000002
2010-03-02 12:48:00,105.55
2010-03-02 13:08:00,27.05
2010-03-02 13:09:00,32.53
2010-03-02 13:15:00,2734.43
2010-03-02 13:19:00,0.0
2010-03-02 13:20:00,248.76
2010-03-02 13:25:00,1625.34
2010-03-02 13:28:00,98.82
2010-03-02 13:36:00,443.98
2010-03-02 13:39:00,312.0
2010-03-02 13:48:00,-135.0
2010-03-02 13:50:00,68.28
2010-03-02 13:57:00,-14.8
2010-03-02 14:01:00,566.4300000000001
2010-03-02 14:03:00,341.73
2010-03-02 14:12:00,311.70000000000005
2010-03-02 14:19:00,633.6800000000001
2010-03-02 14:23:00,644.25
2010-03-02 14:32:00,234.0
2010-03-02 14:33:00,-29.849999999999998
2010-03-02 14:36:00,426.0
2010-03-02 14:48:00,301.9
2010-03-02 14:50:00,-13.799999999999999
2010-03-02 14:51:00,-10.8
2010-03-02 14:57:00,339.46
2010-03-02 14:59:00,2544.2
2010-03-02 15:01:00,-32.65
2010-03-02 15:03:00,-25.5
2010-03-02 15:04:00,1.95
2010-03-02 15:15:00,-8.5
2010-03-02 15:16:00,-27.0
2010-03-02 15:23:00,111.44999999999999
2010-03-02 15:27:00,-18.85
2010-03-02 15:28:00,599.3
2010-03-02 15:37:00,325.2
2010-03-02 15:44:00,53.2
2010-03-02 15:45:00,498.3
2010-03-02 15:46:00,0.0
2010-03-02 15:47:00,0.0
2010-03-02 15:48:00,0.0
2010-03-02 15:51:00,-14.85
2010-03-02 15:52:00,0.0
2010-03-02 15:53:00,0.0
2010-03-02 15:54:00,0.0
2010-03-02 15:56:00,0.0
2010-03-02 15:57:00,0.0
2010-03-02 15:58:00,0.0
2010-03-02 16:02:00,-27.6
2010-03-02 16:06:00,-9.3
2010-03-02 16:09:00,-35.400000000000006
2010-03-02 16:10:00,0.0
2010-03-02 16:11:00,0.0
2010-03-02 16:12:00,-13.9
2010-03-02 16:13:00,-20.25
2010-03-02 16:14:00,0.0
2010-03-02 16:15:00,0.0
2010-03-02 16:16:00,0.0
2010-03-02 16:17:00,0.0
2010-03-02 16:18:00,0.0
2010-03-02 16:19:00,0.0
2010-03-02 16:20:00,0.0
2010-03-02 16:21:00,0.0
2010-03-02 16:33:00,221.74
2010-03-02 16:36:00,456.95
2010-03-02 16:40:00,-6.75
2010-03-02 16:42:00,-5.1
2010-03-02 16:50:00,278.48
2010-03-02 17:04:00,1979.96
2010-03-02 17:05:00,7.15
2010-03-02 17:09:00,0.0
2010-03-02 17:10:00,22.12
2010-03-02 17:13:00,228.82999999999998
2010-03-02 17:20:00,-9.95
2010-03-02 17:22:00,-22.0
2010-03-02 17:23:00,-4.95
2010-03-02 17:24:00,-46.95
2010-03-02 17:25:00,-3.75
2010-03-03 08:25:00,96.0
2010-03-03 08:42:00,737.4300000000001
2010-03-03 09:06:00,363.48
2010-03-03 09:10:00,541.9
2010-03-03 09:16:00,303.0
2010-03-03 09:59:00,7720.6
2010-03-03 10:11:00,851.25
2010-03-03 10:19:00,473.09
2010-03-03 10:43:00,392.70000000000005
2010-03-03 10:54:00,508.33000000000004
2010-03-03 11:08:00,326.7
2010-03-03 11:12:00,-11.4
2010-03-03 11:13:00,136.5
2010-03-03 11:14:00,124.05000000000001
